size,runtime,iters,time variance,iters variance,num timeouts,semantics,start weights,strategy,graph,iterations per argument
140,5.175153754999997,168.30769230769232,1.772732621973194,32.62765855166601,2,mbs,default,pick_arg_smallest_to_largest_error,scale_free,2000
150,5.803376083571403,171.92857142857142,1.607787795619652,25.62890281187745,1,mbs,default,pick_arg_smallest_to_largest_error,scale_free,2000
10,0.0004127350666666,0.0,5.952135378941332e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
20,0.0006091649999999,0.0,2.3326875282139767e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
30,0.0008859256666666,0.0,2.9049836519481328e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
40,0.0012999451999999,0.0,4.239920335369613e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
50,0.0017681708666666,0.0,3.08281614595859e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
60,0.0023131162666666,0.0,3.4289508342261416e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
70,0.0029548940666666,0.0,3.336300119343986e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
80,0.0037694767999999,0.0,0.0003554867592056,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
90,0.0045198570666667,0.0,4.963243284602168e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
100,0.0054026482666666,0.0,5.523720797287021e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
110,0.0064524733333332,0.0,0.0001816088374496,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
120,0.0074794229333332,0.0,6.140764701276666e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
130,0.0086946353999999,0.0,0.000187045804403,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
140,0.0099936492666666,0.0,0.0003546600802059,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
150,0.0113369254666663,0.0,0.0001505791461551,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,10
10,0.0004161571333333,0.0,5.449399990151416e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
20,0.0006041859999999,0.0,2.5283270355266296e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
30,0.0008755232,0.0,3.294468439931596e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
40,0.0012722165333333,0.0,4.023152776628116e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
50,0.0017324501333333,0.0,3.0204160673309267e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
60,0.0022831068666666,0.0,3.529295673736648e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
70,0.0029212661333333,0.0,3.669208021176019e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
80,0.0036364398666666,0.0,4.248816877481546e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
90,0.004468466,0.0,4.42544292536782e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
100,0.0053711942666667,0.0,5.231567670059792e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
110,0.0063876751333334,0.0,0.000120716518189,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
120,0.0074338530666667,0.0,5.524544782318037e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
130,0.0086045235999998,0.0,8.096758703306152e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
140,0.0100502532666665,0.0,0.0007738689396429,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
150,0.0111850737999999,0.0,7.159295309797512e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,10
10,0.0004143918666666,0.0,5.9112638445460696e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
20,0.0005960059999999,0.0,2.7594407153302647e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
30,0.0008790393333333,0.0,2.831318082919281e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
40,0.001294382,0.0,4.795063508891218e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
50,0.0017677783999999,0.0,3.664583034320655e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
60,0.0023249873333333,0.0,7.235343899683349e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
70,0.0029946325999999,0.0,7.741531051028584e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
80,0.0037570809999999,0.0,0.0002837788628539,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
90,0.0044964467333332,0.0,4.285900966536978e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
100,0.0054023403333333,0.0,4.249044387126962e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
110,0.0065369976,0.0,0.0004112217407378,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
120,0.0074625759999999,0.0,0.0001004515289437,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
130,0.0085906974666665,0.0,8.33097676256723e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
140,0.0099436101999999,0.0,0.00041680392742,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
150,0.0111887604666666,0.0,7.870330955204679e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,100
10,0.0004203266,0.0,5.417985251497083e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
20,0.0006066467333333,0.0,2.4953071149270496e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
30,0.0008845414666666,0.0,2.9984905549931115e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
40,0.0012962973333333,0.0,4.9688821865522906e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
50,0.0017574699999999,0.0,3.252472373439751e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
60,0.0023097178,0.0,4.32827003220422e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
70,0.0029375609333333,0.0,3.5364150325009875e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
80,0.0037319149333333,0.0,0.0002833657465874,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
90,0.0045432156666666,0.0,0.0001213162583526,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
100,0.0053969116666666,0.0,5.656674076654384e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
110,0.0064775431333333,0.0,0.0003404759266662,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
120,0.0074632274,0.0,5.5905347305964696e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
130,0.008661898,0.0,0.0001475703081729,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
140,0.0099746722666665,0.0,0.0003541949269164,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
150,0.0112213932666668,0.0,7.621014860193213e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,100
10,0.0004204627333333,0.0,5.945887836440293e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
20,0.0006206593333333,0.0,2.7431206904503468e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
30,0.0009341644666666,0.0,3.0446628370380925e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
40,0.0013669313999999,0.0,3.620568786569361e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
50,0.0018871253333333,0.0,3.779669528577168e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
60,0.0024874256666666,0.0,3.549058875183482e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
70,0.0032076091333333,0.0,5.062600006897217e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
80,0.0040354360666666,0.0,0.0001279017159638,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
90,0.0049196081999999,0.0,4.642146209638168e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
100,0.0059233171333333,0.0,5.296076693699057e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
110,0.0071296729333332,0.0,0.0003511508296976,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
120,0.0082183466666664,0.0,5.077623723008497e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
130,0.0095022719333333,0.0,7.837976636892019e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
140,0.0109203906666667,0.0,0.0001331287589914,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
150,0.0124058865333334,0.0,5.744943095314111e-05,0.0,0,mbs,mbs,pick_arg_smallest_to_largest_error,complete,2000
10,0.0004130286,0.0,5.975515409188928e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
20,0.0005963456666666,0.0,2.872587665869124e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
30,0.0008723321999999,0.0,2.8304985689549807e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
40,0.0012763851999999,0.0,3.980594499784506e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
50,0.0017420091333333,0.0,3.1526532100230145e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
60,0.002298184,0.0,2.9859369895762745e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
70,0.0029306412666667,0.0,5.206187080975189e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
80,0.0037007866,0.0,0.0001618531306546,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
90,0.0045111868666666,0.0,5.845287581695513e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
100,0.0053890595333333,0.0,7.421553881555667e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
110,0.0064538817333334,0.0,0.000328069679459,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
120,0.0074315620666669,0.0,4.9718427350638784e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
130,0.0085880146666667,0.0,8.250263078374078e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
140,0.0100492139999999,0.0,0.0008208389248685,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
150,0.0111709849999999,0.0,7.784298343253143e-05,0.0,0,mbs,default,pick_arg_smallest_to_largest_error,complete,2000
10,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
20,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
30,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
40,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
50,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
60,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
70,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
80,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
90,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
100,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
110,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
120,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
130,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
140,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
150,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,10
10,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
20,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
30,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
40,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
50,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
60,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
70,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
80,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
90,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
100,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
110,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
120,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
130,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
140,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
150,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,10
10,0.0383748304285712,17.142857142857142,0.0077589176163537,2.5448360411214006,8,mbs,mbs,pick_arg_order,erdos0.1,100
20,0.1136388465000006,33.0,0.02177140413527,5.656854249492381,13,mbs,mbs,pick_arg_order,erdos0.1,100
30,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
40,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
50,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
60,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
70,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
80,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
90,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
100,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
110,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
120,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
130,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
140,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
150,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,100
10,0.0393536001428575,17.142857142857142,0.0079615229299615,2.5448360411214006,8,mbs,default,pick_arg_order,erdos0.1,100
20,0.1157462680000005,33.0,0.0227021101014801,5.656854249492381,13,mbs,default,pick_arg_order,erdos0.1,100
30,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
40,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
50,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
60,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
70,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
80,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
90,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
100,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
110,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
120,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
130,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
140,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
150,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,100
10,0.0391653579999997,17.142857142857142,0.0078858848647125,2.5448360411214006,8,mbs,mbs,pick_arg_order,erdos0.1,2000
20,0.1151819995000007,33.0,0.021381673747532,5.656854249492381,13,mbs,mbs,pick_arg_order,erdos0.1,2000
30,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
40,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
50,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
60,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
70,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
80,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
90,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
100,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
110,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
120,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
130,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
140,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
150,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.1,2000
10,0.039280705142857,17.142857142857142,0.007899699184368,2.5448360411214006,8,mbs,default,pick_arg_order,erdos0.1,2000
20,0.1161464549999991,33.0,0.0233294481666787,5.656854249492381,13,mbs,default,pick_arg_order,erdos0.1,2000
30,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
40,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
50,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
60,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
70,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
80,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
90,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
100,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
110,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
120,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
130,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
140,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
150,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.1,2000
10,0.0004163950000002,0.0,0.0,0.0,14,mbs,mbs,pick_arg_order,erdos0.3,10
20,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
30,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
40,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
50,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
60,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
70,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
80,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
90,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
100,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
110,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
120,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
130,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
140,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
150,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,10
10,0.0004157599999992,0.0,0.0,0.0,14,mbs,default,pick_arg_order,erdos0.3,10
20,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
30,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
40,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
50,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
60,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
70,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
80,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
90,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
100,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
110,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
120,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
130,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
140,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
150,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,10
10,0.1764256625000001,49.66666666666666,0.2241463824686348,59.8186147170483,9,mbs,mbs,pick_arg_order,erdos0.3,100
20,0.1524299619999993,33.0,0.0,0.0,14,mbs,mbs,pick_arg_order,erdos0.3,100
30,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
40,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
50,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
60,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
70,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
80,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
90,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
100,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
110,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
120,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
130,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
140,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
150,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,100
10,0.1762042058333328,49.66666666666666,0.2232479265860599,59.8186147170483,9,mbs,default,pick_arg_order,erdos0.3,100
20,0.1521049939999983,33.0,0.0,0.0,14,mbs,default,pick_arg_order,erdos0.3,100
30,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
40,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
50,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
60,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
70,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
80,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
90,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
100,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
110,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
120,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
130,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
140,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
150,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_order,erdos0.3,100
10,0.2105256224999999,49.66666666666666,0.2684034261202951,59.8186147170483,9,mbs,mbs,pick_arg_order,erdos0.3,2000
20,0.1756493099999971,33.0,0.0,0.0,14,mbs,mbs,pick_arg_order,erdos0.3,2000
30,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,2000
40,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,2000
50,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,2000
60,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_order,erdos0.3,2000
